2.2766	0.0015475	0.00030014	-0.00048932	0.00095636	-0.00065262	0.000582	0.0015213	-0.0041042	0.0012736	-0.0020336	-0.00027155	0.0089359	-0.0030132
-0.0020153	-0.13331	-0.00065997	0.0023626	0.008979	-0.0015582	-0.0034839	0.0013352	0.00065471	0.00050643	0.0014362	-0.0002713	-0.0018837	0.0018781
-0.00049691	0.0049502	-0.06341	0.00092458	0.00075066	-0.001442	0.012478	-0.0052495	0.0017291	0.0016538	-0.00094812	-2.8238e-06	0.00062189	0.00072905
0.0029265	0.0030103	-0.0021434	-0.56368	0.001711	-0.002595	-0.0074301	0.0010876	0.0014876	0.00052465	0.0024437	0.0012681	-0.0019863	0.0036594
0.00034621	0.000879	-0.0028891	0.00063184	1.6268	-0.0024956	0.0011995	-0.00041059	-0.0036526	0.0011157	-0.0031608	0.0010782	0.004687	0.0014652
0.0019909	-0.0031252	-0.0033877	-0.0056146	0.0023754	0.96068	0.0014653	0.0015041	-0.0026418	-0.008991	-0.0029667	0.00086762	0.00010961	-0.0059256
0.0021238	-0.00065057	-0.0011189	-0.000424	-0.0041627	-0.0048062	1.2581	-2.2887e-05	0.0044658	2.912e-05	0.0019411	0.016366	-0.00069242	-0.0012976
