4.956764338679787163e-01 -8.394380366352338640e-02 4.523523523523523826e-01
4.956150182051759501e-01 -8.455302148995842704e-02 4.519519519519519801e-01
4.955533786714316213e-01 -8.516063611158705693e-02 4.515515515515515776e-01
4.954915200811748077e-01 -8.576664752840928996e-02 4.511511511511511752e-01
4.954294472488341983e-01 -8.637105574042512612e-02 4.507507507507507727e-01
4.953671649888387041e-01 -8.697386074763453767e-02 4.503503503503503702e-01
4.953046781156171807e-01 -8.757506255003753848e-02 4.499499499499499677e-01
4.952419914435984283e-01 -8.817466114763411467e-02 4.495495495495495653e-01
4.951791097872114134e-01 -8.877265654042430787e-02 4.491491491491491628e-01
4.951160379608848250e-01 -8.936904872840809033e-02 4.487487487487487603e-01
4.950527807790475743e-01 -8.996383771158546205e-02 4.483483483483483578e-01
4.949893430561285723e-01 -9.055702348995643691e-02 4.479479479479479553e-01
4.949257296065565637e-01 -9.114860606352097327e-02 4.475475475475475529e-01
4.948619452447604594e-01 -9.173858543227911277e-02 4.471471471471471504e-01
4.947979947851691707e-01 -9.232696159623085541e-02 4.467467467467467479e-01
4.947338830422113864e-01 -9.291373455537620119e-02 4.463463463463463454e-01
4.946696148303160734e-01 -9.349890430971512234e-02 4.459459459459459429e-01
4.946051949639120870e-01 -9.408247085924763276e-02 4.455455455455455960e-01
4.945406282574281165e-01 -9.466443420397374631e-02 4.451451451451451380e-01
4.944759195252931838e-01 -9.524479434389344912e-02 4.447447447447447910e-01
4.944110735819361446e-01 -9.582355127900674119e-02 4.443443443443443330e-01
4.943460952417857435e-01 -9.640070500931363640e-02 4.439439439439439861e-01
4.942809893192708359e-01 -9.697625553481410698e-02 4.435435435435435836e-01
4.942157606288203331e-01 -9.755020285550815295e-02 4.431431431431431811e-01
4.941504139848630350e-01 -9.812254697139581594e-02 4.427427427427427786e-01
4.940849542018278528e-01 -9.869328788247706818e-02 4.423423423423423761e-01
4.940193860941435311e-01 -9.926242558875192357e-02 4.419419419419419737e-01
4.939537144762389809e-01 -9.982996009022035433e-02 4.415415415415415712e-01
4.938879441625430577e-01 -1.003958913868823744e-01 4.411411411411411687e-01
4.938220799674846173e-01 -1.009602194787379975e-01 4.407407407407407662e-01
4.937561267054924596e-01 -1.015229443657872099e-01 4.403403403403403638e-01
4.936900891909954958e-01 -1.020840660480300255e-01 4.399399399399399613e-01
4.936239722384225259e-01 -1.026435845254664164e-01 4.395395395395395588e-01
4.935577806622024055e-01 -1.032014997980964105e-01 4.391391391391391563e-01
4.934915192767639902e-01 -1.037578118659199800e-01 4.387387387387387538e-01
4.934251928965361356e-01 -1.043125207289371525e-01 4.383383383383383514e-01
4.933588063359476417e-01 -1.048656263871479144e-01 4.379379379379379489e-01
4.932923644094274196e-01 -1.054171288405522655e-01 4.375375375375375464e-01
4.932258719314042694e-01 -1.059670280891502198e-01 4.371371371371371439e-01
4.931593337163071022e-01 -1.065153241329417355e-01 4.367367367367367414e-01
4.930927545785647181e-01 -1.070620169719268822e-01 4.363363363363363945e-01
4.930261393326059727e-01 -1.076071066061056042e-01 4.359359359359359365e-01
4.929594927928596659e-01 -1.081505930354779155e-01 4.355355355355355895e-01
4.928928197737547645e-01 -1.086924762600438299e-01 4.351351351351351315e-01
4.928261250897200130e-01 -1.092327562798033058e-01 4.347347347347347846e-01
4.927594135551843224e-01 -1.097714330947563988e-01 4.343343343343343821e-01
4.926926899845764374e-01 -1.103085067049030948e-01 4.339339339339339796e-01
4.926259591923253800e-01 -1.108439771102433663e-01 4.335335335335335771e-01
4.925592259928598393e-01 -1.113778443107772409e-01 4.331331331331331747e-01
4.924924952006087264e-01 -1.119101083065047048e-01 4.327327327327327722e-01
4.924257716300008969e-01 -1.124407690974257579e-01 4.323323323323323697e-01
4.923590600954652063e-01 -1.129698266835404141e-01 4.319319319319319672e-01
4.922923654114303993e-01 -1.134972810648486458e-01 4.315315315315315647e-01
4.922256923923254979e-01 -1.140231322413504805e-01 4.311311311311311623e-01
4.921590458525791911e-01 -1.145473802130459046e-01 4.307307307307307598e-01
4.920924306066204457e-01 -1.150700249799348901e-01 4.303303303303303573e-01
4.920258514688780616e-01 -1.155910665420175065e-01 4.299299299299299548e-01
4.919593132537808944e-01 -1.161105048992936983e-01 4.295295295295295523e-01
4.918928207757577997e-01 -1.166283400517634933e-01 4.291291291291291499e-01
4.918263788492375777e-01 -1.171445719994268775e-01 4.287287287287287474e-01
4.917599922886490282e-01 -1.176592007422838232e-01 4.283283283283283449e-01
4.916936659084212291e-01 -1.181722262803343859e-01 4.279279279279279424e-01
4.916274045229827583e-01 -1.186836486135785518e-01 4.275275275275275400e-01
4.915612129467626379e-01 -1.191934677420162930e-01 4.271271271271271375e-01
4.914950959941896680e-01 -1.197016836656476374e-01 4.267267267267267350e-01
4.914290584796926487e-01 -1.202082963844725710e-01 4.263263263263263325e-01
4.913631052177005465e-01 -1.207133058984910801e-01 4.259259259259259300e-01
4.912972410226421061e-01 -1.212167122077031922e-01 4.255255255255255831e-01
4.912314707089461829e-01 -1.217185153121089075e-01 4.251251251251251251e-01
4.911657990910416882e-01 -1.222187152117082121e-01 4.247247247247247781e-01
4.911002309833573665e-01 -1.227173119065011059e-01 4.243243243243243201e-01
4.910347712003221288e-01 -1.232143053964875890e-01 4.239239239239239732e-01
4.909694245563648307e-01 -1.237096956816676752e-01 4.235235235235235707e-01
4.909041958659143279e-01 -1.242034827620413368e-01 4.231231231231231682e-01
4.908390899433994203e-01 -1.246956666376086015e-01 4.227227227227227657e-01
4.907741116032490747e-01 -1.251862473083694693e-01 4.223223223223223632e-01
4.907092656598919800e-01 -1.256752247743238848e-01 4.219219219219219608e-01
4.906445569277570473e-01 -1.261625990354719173e-01 4.215215215215215583e-01
4.905799902212731878e-01 -1.266483700918135391e-01 4.211211211211211558e-01
4.905155703548690904e-01 -1.271325379433487779e-01 4.207207207207207533e-01
4.904513021429737774e-01 -1.276151025900775782e-01 4.203203203203203508e-01
4.903871904000160487e-01 -1.280960640319999677e-01 4.199199199199199484e-01
4.903232399404247044e-01 -1.285754222691159743e-01 4.195195195195195459e-01
4.902594555786286001e-01 -1.290531773014255701e-01 4.191191191191191434e-01
4.901958421290565915e-01 -1.295293291289287274e-01 4.187187187187187409e-01
4.901324044061375895e-01 -1.300038777516255017e-01 4.183183183183183385e-01
4.900691472243003943e-01 -1.304768231695158653e-01 4.179179179179179360e-01
4.900060753979738060e-01 -1.309481653825998182e-01 4.175175175175175335e-01
4.899431937415867355e-01 -1.314179043908773603e-01 4.171171171171171310e-01
4.898805070695679831e-01 -1.318860401943485194e-01 4.167167167167167285e-01
4.898180201963465152e-01 -1.323525727930132401e-01 4.163163163163163261e-01
